Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Month - Year date ,Profit 
1068,14-11-2023,Charlie,West,3607.29,42,Clothing,1218.18,1566.36,Returning,0.03,Credit Card,Retail,West-Charlie,Nov-2023,-5919.56
1058,02-09-2023,David,South,1142.92,9,Furniture,760.55,1086.89,Returning,0.15,Cash,Retail,South-David,Sep-2023,38326.05
1075,24-08-2023,Charlie,West,2301.38,42,Clothing,967.77,1414.88,New,0.17,Bank Transfer,Online,West-Charlie,Aug-2023,4515.66
1029,04-07-2023,Charlie,North,5240.32,31,Furniture,951.21,1320.32,New,0.15,Cash,Online,North-Charlie,Jul-2023,15623.49
1036,29-09-2023,Bob,North,6116.75,7,Clothing,2588.67,2847.76,New,0.22,Cash,Retail,North-Bob,Sep-2023,27077.31
1089,24-08-2023,Eve,North,2528.99,4,Furniture,4231.75,4727.75,Returning,0.12,Credit Card,Retail,North-Eve,Aug-2023,28235
1021,27-08-2023,Eve,North,671.55,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,North-Eve,Aug-2023,36728.05
1036,23-09-2023,Bob,North,3971.23,42,Furniture,3549.43,3967.69,New,0.14,Bank Transfer,Online,North-Bob,Sep-2023,-103884.06
1010,25-12-2023,David,South,2418.61,30,Food,3289.01,3508.14,New,0.17,Bank Transfer,Retail,South-David,Dec-2023,-53385.3
1073,06-12-2023,Alice,North,2273.58,31,Food,4368.97,4696.85,Returning,0.25,Bank Transfer,Retail,North-Alice,Dec-2023,-90172.07
1024,06-03-2023,Alice,South,9602.64,35,Electronics,1258.53,1624.89,New,0.08,Credit Card,Online,South-Alice,Mar-2023,942.45
1064,26-06-2023,Alice,North,6201.37,21,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,North-Alice,Jun-2023,-2735.84
1099,03-01-2023,Bob,East,5613.1,31,Furniture,4632.85,4711.7,New,0.21,Cash,Retail,East-Bob,Jan-2023,-98689.35
1049,22-05-2023,Bob,East,4216.17,19,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,East-Bob,May-2023,-17954.43
1099,07-06-2023,Charlie,East,4346.55,31,Food,1974.4,2259.5,New,0.27,Cash,Retail,East-Charlie,Jun-2023,-16122.4
1036,20-11-2023,Alice,East,5454.96,32,Clothing,700.49,1126.52,New,0.29,Credit Card,Retail,East-Alice,Nov-2023,22834.32
1082,26-05-2023,David,South,6994.66,2,Furniture,1349.3,1576.69,Returning,0.12,Credit Card,Online,South-David,May-2023,42373.4
1096,20-10-2023,David,South,7051.25,10,Clothing,2927.02,3387.21,Returning,0.12,Cash,Retail,South-David,Oct-2023,15948.8
1024,02-06-2023,Alice,West,1799.77,2,Furniture,3604.93,3830.71,Returning,0.12,Credit Card,Online,West-Alice,Jun-2023,37869.14
1023,12-07-2023,Alice,North,5051.12,2,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice,Jul-2023,43787.22
1062,14-03-2023,Alice,East,4178.39,24,Food,3018.01,3418.19,Returning,0.23,Bank Transfer,Retail,East-Alice,Mar-2023,-27433.24
1096,01-11-2023,Bob,South,8718.22,17,Food,2774.24,3069.94,Returning,0.23,Bank Transfer,Retail,South-Bob,Nov-2023,-1931.08
1037,10-12-2023,Bob,North,6351.05,32,Electronics,2594.08,3074.59,New,0.14,Cash,Retail,North-Bob,Dec-2023,-37740.56
1012,20-05-2023,Bob,North,5371.79,16,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,North-Bob,May-2023,-10391.76
1055,06-07-2023,Eve,South,1242.41,16,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,South-Eve,Jul-2023,-22013.08
1013,20-10-2023,David,East,6095.82,46,Electronics,1648.8,1670.36,Returning,0.09,Credit Card,Retail,East-David,Oct-2023,-30625.8
1023,02-03-2023,David,West,1260.32,39,Food,4450.61,4663.34,New,0.24,Cash,Retail,West-David,Mar-2023,-128586.79
1089,17-07-2023,Charlie,North,3438.35,31,Clothing,845.14,1001.77,New,0.03,Cash,Online,North-Charlie,Jul-2023,18924.66
1099,22-10-2023,Bob,West,1514.14,43,Clothing,906.47,1283.04,New,0.24,Cash,Online,West-Bob,Oct-2023,6242.79
1030,15-11-2023,Eve,East,6951.53,24,Clothing,1370.52,1482.58,Returning,0.2,Credit Card,Retail,East-Eve,Nov-2023,12352.52
1017,29-10-2023,Eve,East,2141.9,1,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,East-Eve,Oct-2023,44586.32
1062,10-12-2023,David,West,3979.41,11,Electronics,1190.08,1292.94,Returning,0.13,Cash,Retail,West-David,Dec-2023,32179.12
1084,11-01-2023,Bob,East,8967.18,21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob,Jan-2023,32825.46
1089,03-03-2023,Charlie,North,2122.73,4,Furniture,4117.67,4280.06,Returning,0.18,Bank Transfer,Online,North-Charlie,Mar-2023,28517.32
1086,29-11-2023,Bob,West,5127.27,7,Food,737.9,1182,New,0.23,Credit Card,Retail,West-Bob,Nov-2023,40093.7
1013,14-08-2023,Alice,East,4250.79,26,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,East-Alice,Aug-2023,-52325.12
1059,02-06-2023,Bob,West,279.43,47,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,West-Bob,Jun-2023,31582.01
1019,18-07-2023,Alice,North,7948.31,12,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,North-Alice,Jul-2023,-11817.16
1049,21-02-2023,Alice,East,783.55,31,Electronics,3570.24,3712.25,New,0.03,Credit Card,Online,East-Alice,Feb-2023,-65699.44
1100,17-09-2023,Charlie,North,4795.12,17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie,Sep-2023,43764.12
1012,28-02-2023,David,East,5650.72,33,Food,3831.09,3908.37,New,0.29,Cash,Retail,East-David,Feb-2023,-81440.97
1061,13-03-2023,Bob,South,6321.42,11,Clothing,2594.71,2769.52,Returning,0.01,Bank Transfer,Retail,South-Bob,Mar-2023,16456.19
1019,28-05-2023,Alice,East,6917.45,28,Furniture,3907.86,4205.37,New,0.09,Credit Card,Online,East-Alice,May-2023,-64346.08
1076,15-12-2023,Bob,West,2607.4,32,Food,2636.36,2696.78,New,0.09,Cash,Retail,West-Bob,Dec-2023,-39088.52
1009,04-03-2023,David,East,198.79,1,Clothing,3223.07,3590.83,New,0.19,Bank Transfer,Retail,East-David,Mar-2023,41765.93
1071,06-11-2023,David,North,7262.09,47,Food,3942.34,4142.09,Returning,0.03,Credit Card,Retail,North-David,Nov-2023,-140053.98
1028,31-08-2023,Eve,North,5403,28,Furniture,2055.28,2449.64,New,0.19,Credit Card,Online,North-Eve,Aug-2023,-12378.84
1078,01-01-2024,David,East,8377.57,42,Food,63.41,314.93,Returning,0.03,Cash,Retail,East-David,Jan-2024,42628.78
1095,26-11-2023,Charlie,West,8231.74,7,Food,4257.24,4355.87,Returning,0.03,Bank Transfer,Online,West-Charlie,Nov-2023,15455.32
1052,17-04-2023,Alice,South,8448.93,2,Food,1935.41,2305.44,Returning,0.22,Credit Card,Online,South-Alice,Apr-2023,41162.18
1083,14-08-2023,Eve,West,4902.44,42,Clothing,2505.41,2638.96,New,0.1,Bank Transfer,Online,West-Eve,Aug-2023,-60075.22
1016,09-11-2023,Charlie,South,3402.92,24,Furniture,88.44,338.94,New,0.29,Cash,Online,South-Charlie,Nov-2023,43116.44
1069,06-08-2023,Bob,North,7936.43,4,Electronics,2485.86,2532.87,New,0.01,Credit Card,Online,North-Bob,Aug-2023,35200.56
1099,29-08-2023,Alice,West,4567.81,44,Clothing,4933.11,5245.86,Returning,0.13,Bank Transfer,Retail,West-Alice,Aug-2023,-171889.84
1012,16-09-2023,David,South,1916.08,19,Electronics,1427.42,1763.69,New,0.03,Cash,Retail,South-David,Sep-2023,18064.02
1025,19-09-2023,Alice,East,8564.24,26,Electronics,2007.32,2202.87,Returning,0.11,Cash,Online,East-Alice,Sep-2023,-7002.32
1052,05-01-2023,Bob,North,8837.34,11,Clothing,3451.59,3929.26,New,0.3,Credit Card,Retail,North-Bob,Jan-2023,6963.51
1085,18-09-2023,Eve,East,4716.47,40,Clothing,4083.23,4521.57,New,0.27,Bank Transfer,Retail,East-Eve,Sep-2023,-118142.2
1100,23-02-2023,Eve,North,849.43,43,Furniture,2116.09,2472.98,New,0.01,Credit Card,Retail,North-Eve,Feb-2023,-46011.87
1053,16-02-2023,Eve,West,3939.48,11,Furniture,1582.86,1942.55,New,0.17,Credit Card,Retail,West-Eve,Feb-2023,27561.54
1023,03-08-2023,David,West,8055.02,45,Food,4692.24,4825.92,Returning,0.19,Bank Transfer,Retail,West-David,Aug-2023,-166009.8
1016,26-06-2023,Charlie,North,9027.56,3,Electronics,3401.87,3733.71,Returning,0.06,Bank Transfer,Retail,North-Charlie,Jun-2023,34897.39
1057,09-01-2023,Charlie,North,2114.38,12,Furniture,639.16,746.28,Returning,0.04,Bank Transfer,Retail,North-Charlie,Jan-2023,37265.08
1039,09-04-2023,Alice,North,763.04,3,Food,391.19,471.75,Returning,0.27,Cash,Online,North-Alice,Apr-2023,43851.43
1053,20-01-2023,David,West,8785.77,42,Furniture,2443.57,2943.31,New,0.29,Cash,Online,West-David,Jan-2023,-57683.94
1042,29-08-2023,Eve,South,3955.11,27,Clothing,1139.45,1454.41,Returning,0.3,Bank Transfer,Online,South-Eve,Aug-2023,14401.85
1058,02-03-2023,Eve,East,5463.43,49,Furniture,1307.22,1528.4,Returning,0.24,Cash,Retail,East-Eve,Mar-2023,-19066.78
1039,27-06-2023,Bob,East,9683.85,2,Electronics,4394.58,4545.78,Returning,0.2,Credit Card,Retail,East-Bob,Jun-2023,36314.84
1014,04-12-2023,Bob,West,758.99,49,Furniture,493.35,799.27,New,0.1,Bank Transfer,Online,West-Bob,Dec-2023,21089.85
1095,03-03-2023,Eve,East,6518.35,16,Electronics,3591.05,3625.35,Returning,0.05,Credit Card,Retail,East-Eve,Mar-2023,-12468.8
1005,25-05-2023,Eve,North,833.64,2,Clothing,1392.15,1448.54,Returning,0.02,Bank Transfer,Retail,North-Eve,May-2023,42286.7
1035,04-08-2023,David,South,3817.14,30,Electronics,3813.62,3839.72,New,0.21,Credit Card,Online,South-David,Aug-2023,-69266.6
1087,03-01-2023,Charlie,East,8057.76,20,Furniture,3625.94,3880.53,New,0.24,Bank Transfer,Online,East-Charlie,Jan-2023,-27589.8
1093,09-06-2023,Bob,South,4391.38,38,Food,86.59,390.89,Returning,0.25,Credit Card,Online,South-Bob,Jun-2023,41795.58
1075,15-08-2023,Charlie,North,9972.11,28,Clothing,2570.22,2610.84,Returning,0.27,Bank Transfer,Retail,North-Charlie,Aug-2023,-26813.16
1018,26-09-2023,David,East,5634.69,25,Furniture,739.63,1103.03,New,0.26,Bank Transfer,Retail,East-David,Sep-2023,26704.25
1076,30-04-2023,Eve,West,3279.51,32,Clothing,4337.82,4460.71,Returning,0.3,Cash,Retail,West-Eve,Apr-2023,-93764.24
1009,30-03-2023,Charlie,South,2279.1,10,Clothing,4364.35,4710.1,New,0.07,Credit Card,Online,South-Charlie,Mar-2023,1371.5
1074,25-11-2023,Eve,North,3570.15,42,Furniture,2120.81,2611.94,Returning,0.23,Cash,Online,North-Eve,Nov-2023,-43819.02
1058,09-03-2023,Eve,South,3788.08,40,Furniture,2249.76,2598.4,Returning,0.18,Credit Card,Retail,South-Eve,Mar-2023,-44996.4
1017,23-12-2023,Alice,East,780.27,33,Food,1551.25,1994.01,Returning,0.08,Cash,Online,East-Alice,Dec-2023,-5908.25
1007,08-04-2023,Charlie,East,3758.78,13,Clothing,3597.2,4071.82,Returning,0.29,Bank Transfer,Online,East-Charlie,Apr-2023,-1739.6
1046,24-09-2023,Charlie,West,4695.96,41,Clothing,1825.37,2073.88,Returning,0.27,Cash,Retail,West-Charlie,Sep-2023,-29647.17
1013,15-04-2023,Eve,North,7255.1,42,Furniture,1375.57,1729.71,New,0.04,Cash,Online,North-Eve,Apr-2023,-12742.94
1040,19-11-2023,David,North,6601.62,47,Electronics,2189.54,2617,New,0.01,Bank Transfer,Online,North-David,Nov-2023,-57659.38
1042,03-05-2023,Alice,West,7116.78,37,Furniture,502.86,687.6,Returning,0.21,Cash,Online,West-Alice,May-2023,26443.18
1009,29-01-2023,Eve,West,182.8,16,Clothing,3745.69,3883.77,Returning,0.18,Bank Transfer,Retail,West-Eve,Jan-2023,-14976.04
1050,17-05-2023,Bob,North,2254.91,45,Furniture,112.35,586.18,Returning,0.28,Credit Card,Retail,North-Bob,May-2023,40007.25
1027,14-07-2023,Bob,South,6650.67,22,Food,3240.2,3606.09,New,0.07,Cash,Online,South-Bob,Jul-2023,-26163.4
1066,14-08-2023,Alice,South,4891.49,20,Electronics,955.18,1072.82,New,0.03,Bank Transfer,Retail,South-Alice,Aug-2023,26048.4
1005,28-11-2023,David,West,152.6,43,Furniture,1200.4,1430.45,New,0.08,Bank Transfer,Retail,West-David,Nov-2023,-6359.2
1029,19-06-2023,Eve,South,8064.5,27,Food,3196.38,3596.64,New,0.01,Cash,Retail,South-Eve,Jun-2023,-41206.26
1037,09-01-2023,Charlie,North,7750.81,41,Clothing,4965.07,5243.13,New,0.01,Credit Card,Online,North-Charlie,Jan-2023,-158632.87
1038,09-02-2023,Alice,East,5529.35,16,Furniture,3899.7,4228.18,New,0.27,Cash,Retail,East-Alice,Feb-2023,-17429.2
1083,25-01-2023,David,East,757.99,34,Clothing,1167.91,1547.26,New,0.11,Bank Transfer,Online,East-David,Jan-2023,5242.06
1008,18-09-2023,Charlie,South,7688.5,32,Food,921.32,1236.1,New,0.12,Credit Card,Online,South-Charlie,Sep-2023,15704.76
1065,14-08-2023,Bob,West,5878.76,26,Clothing,4337.85,4612.49,Returning,0.01,Cash,Retail,West-Bob,Aug-2023,-67632.1
1086,04-05-2023,Bob,West,7841.4,25,Food,2248.71,2626.02,New,0.08,Bank Transfer,Online,West-Bob,May-2023,-11167.75
1017,07-02-2023,Charlie,West,7542.3,2,Food,728.41,1094.92,New,0.24,Cash,Retail,West-Charlie,Feb-2023,43507.18
1071,24-11-2023,Alice,West,8049.72,12,Food,4317.95,4636.59,New,0.18,Credit Card,Retail,West-Alice,Nov-2023,-6561.4
1089,08-09-2023,Bob,West,5228.28,40,Furniture,4089.66,4275.96,New,0.23,Credit Card,Online,West-Bob,Sep-2023,-118409.4
1045,25-06-2023,Eve,South,1489.21,9,Clothing,4920.34,5129.19,Returning,0.13,Credit Card,Online,South-Eve,Jun-2023,818.94
1004,31-03-2023,Charlie,East,6744.46,12,Clothing,4553.23,5038.74,New,0.09,Credit Card,Retail,East-Charlie,Mar-2023,-9622.76
1036,06-02-2023,Charlie,East,6242.69,26,Electronics,4266.36,4331.43,Returning,0.14,Credit Card,Retail,East-Charlie,Feb-2023,-65962.36
1070,12-11-2023,Bob,South,7448.31,9,Electronics,310.24,451.81,Returning,0.1,Cash,Retail,South-Bob,Nov-2023,42449.84
1031,25-06-2023,Alice,West,1781.82,10,Electronics,566.86,818.14,Returning,0.25,Credit Card,Retail,West-Alice,Jun-2023,39433.4
1019,11-10-2023,Eve,South,2030.25,32,Electronics,2866.47,3286.47,New,0.09,Credit Card,Online,South-Eve,Oct-2023,-46517.04
1061,22-03-2023,Alice,East,8915.05,34,Clothing,2680.82,2771.02,New,0.2,Bank Transfer,Online,East-Alice,Mar-2023,-46140.88
1054,24-04-2023,David,North,7524.78,48,Food,2316.92,2462.63,New,0.04,Credit Card,Online,North-David,Apr-2023,-66172.16
1039,09-02-2023,David,South,9091.46,20,Food,2014.11,2056.35,Returning,0.21,Bank Transfer,Retail,South-David,Feb-2023,4683.8
1091,28-10-2023,Bob,West,7611.28,39,Furniture,2184.49,2540.42,Returning,0.27,Bank Transfer,Online,West-Bob,Oct-2023,-39968.11
1074,12-08-2023,Bob,East,6011.84,2,Food,2868.02,2994.74,Returning,0.18,Bank Transfer,Online,East-Bob,Aug-2023,39413.96
1090,14-11-2023,Bob,East,6575.91,1,Clothing,60.28,260.73,Returning,0.17,Cash,Online,East-Bob,Nov-2023,45183.72
1019,15-12-2023,David,East,8902.37,36,Clothing,1340.51,1567.92,New,0.29,Cash,Online,East-David,Dec-2023,-2983.36
1039,25-04-2023,Alice,East,5830.19,24,Clothing,2615.48,3062.22,New,0.19,Bank Transfer,Retail,East-Alice,Apr-2023,-17730.52
1067,05-07-2023,Alice,West,6360.67,27,Furniture,3624.97,3836.52,New,0.08,Cash,Online,West-Alice,Jul-2023,-52762.19
1045,19-11-2023,Bob,North,1649.12,2,Electronics,912.08,993.24,Returning,0.09,Credit Card,Online,North-Bob,Nov-2023,43424.84
1013,25-02-2023,Eve,East,4791.82,31,Food,2757.06,3023.97,Returning,0.21,Cash,Online,East-Eve,Feb-2023,-40486.86
1092,09-02-2023,Alice,South,7192.33,14,Clothing,3586.58,4068.43,New,0.22,Credit Card,Online,South-Alice,Feb-2023,-5246.12
1058,20-12-2023,David,North,2782.33,2,Clothing,2250.91,2558.68,New,0.09,Credit Card,Retail,North-David,Dec-2023,40778.18
1020,09-02-2023,Charlie,East,2102.32,29,Electronics,184.05,675.91,Returning,0.1,Cash,Retail,East-Charlie,Feb-2023,39628.55
1092,13-12-2023,Charlie,North,3206.89,15,Clothing,2273.88,2696.02,New,0.3,Cash,Online,North-Charlie,Dec-2023,11164.8
1072,25-08-2023,Charlie,South,2490.86,12,Food,1517.4,1545.02,New,0.03,Bank Transfer,Retail,South-Charlie,Aug-2023,26954.2
1061,16-10-2023,Eve,East,2227.64,37,Furniture,4651.77,4984.39,Returning,0.12,Cash,Retail,East-Eve,Oct-2023,-126900.49
1039,19-09-2023,Bob,South,4306.02,28,Clothing,666.84,817.36,Returning,0.02,Cash,Retail,South-Bob,Sep-2023,26516.48
1001,04-08-2023,David,West,9087.6,20,Food,3279.76,3563.97,Returning,0.25,Cash,Retail,West-David,Aug-2023,-20453.2
1003,27-05-2023,Eve,East,5119.89,39,Clothing,310.96,457.84,New,0.03,Credit Card,Online,East-Eve,May-2023,32945.56
1077,02-12-2023,David,East,1960.41,24,Electronics,2258.54,2439.49,Returning,0.2,Credit Card,Retail,East-David,Dec-2023,-8942.96
1092,17-06-2023,David,East,862.02,21,Clothing,2792.2,3254.55,New,0.02,Credit Card,Retail,East-David,Jun-2023,-13542.2
1062,02-04-2023,Bob,East,6991.95,10,Clothing,1524.88,1636.14,New,0.2,Bank Transfer,Online,East-Bob,Apr-2023,29769.2
1063,19-12-2023,Charlie,West,3889.71,46,Furniture,2302.62,2740.93,Returning,0.25,Bank Transfer,Online,West-Charlie,Dec-2023,-60641.52
1025,28-02-2023,Bob,East,8236.13,14,Electronics,859.59,884.51,New,0.12,Bank Transfer,Online,East-Bob,Feb-2023,32950.74
1056,28-02-2023,Eve,North,6629.16,37,Electronics,1555.41,1609.94,Returning,0.16,Credit Card,Online,North-Eve,Feb-2023,-12565.17
1033,31-10-2023,Eve,East,7982.79,18,Furniture,3124.48,3553.27,Returning,0.12,Cash,Retail,East-Eve,Oct-2023,-11010.64
1038,18-06-2023,Eve,West,2792.27,24,Clothing,1543.91,1862.88,New,0.09,Bank Transfer,Online,West-Eve,Jun-2023,8041.16
1006,26-09-2023,Bob,East,6954.35,14,Food,4503.73,4879.88,New,0.24,Bank Transfer,Retail,East-Bob,Sep-2023,-17857.22
1058,29-12-2023,David,North,2714.21,34,Electronics,3160.61,3273.22,Returning,0.08,Credit Card,Retail,North-David,Dec-2023,-62171.74
1044,14-02-2023,David,West,9396.78,12,Electronics,2221.31,2494.48,Returning,0.22,Bank Transfer,Online,West-David,Feb-2023,18315.28
1045,11-12-2023,Alice,West,6400.11,22,Clothing,241.85,613.09,Returning,0.06,Cash,Online,West-Alice,Dec-2023,39950.3
1032,30-06-2023,Eve,North,3312.67,6,Clothing,2522.76,2840.14,Returning,0.07,Credit Card,Retail,North-Eve,Jun-2023,29970.44
1045,19-06-2023,David,North,2768.17,36,Electronics,3835.64,4076.77,Returning,0.1,Credit Card,Retail,North-David,Jun-2023,-92987.04
1061,22-12-2023,Alice,North,1990.17,45,Clothing,1364.51,1844.8,Returning,0.18,Cash,Online,North-Alice,Dec-2023,-16120.95
1047,10-07-2023,David,North,6976.95,36,Food,4043.53,4384.85,New,0.14,Cash,Online,North-David,Jul-2023,-100450.08
1021,04-06-2023,Eve,North,2265.28,22,Electronics,1296.44,1751.24,New,0.22,Cash,Online,North-Eve,Jun-2023,16559.32
1080,07-07-2023,Charlie,West,5993.5,14,Food,4127.54,4495.13,New,0.06,Bank Transfer,Retail,West-Charlie,Jul-2023,-12671.56
1085,07-01-2023,Eve,West,2719.89,16,Food,472.08,842.46,New,0,Cash,Retail,West-Eve,Jan-2023,37379.72
1075,13-05-2023,Bob,East,6653.49,36,Clothing,4337.61,4386.82,Returning,0.23,Credit Card,Online,East-Bob,May-2023,-111094.96
1036,23-08-2023,David,East,8167.9,25,Food,2520.97,2707.11,New,0.25,Cash,Retail,East-David,Aug-2023,-17863.25
1099,14-02-2023,David,South,7802.45,32,Clothing,1517.86,1948.46,New,0.02,Credit Card,Online,South-David,Feb-2023,-3600.52
1019,10-11-2023,Bob,East,7632.43,33,Furniture,1362.31,1486.29,Returning,0.18,Credit Card,Retail,East-Bob,Nov-2023,283.77
1020,06-09-2023,Bob,East,1958.45,45,Clothing,2188.45,2255.05,New,0.11,Bank Transfer,Retail,East-Bob,Sep-2023,-53305.25
1057,31-01-2023,Charlie,North,975.01,36,Food,4995.3,5165.09,Returning,0.24,Cash,Online,North-Charlie,Jan-2023,-134873.8
1018,23-01-2023,David,North,7019.59,20,Furniture,1140.62,1258.63,Returning,0.26,Bank Transfer,Online,North-David,Jan-2023,22136.6
1047,09-06-2023,David,East,3746.64,18,Clothing,560.92,1024.31,Returning,0.26,Cash,Online,East-David,Jun-2023,34989.44
1049,29-12-2023,Charlie,South,4380.23,38,Food,2945.92,3381.22,Returning,0.23,Cash,Retail,South-Charlie,Dec-2023,-66655.96
1014,07-06-2023,Alice,North,408.38,3,Electronics,2468.29,2723.13,Returning,0.08,Cash,Retail,North-Alice,Jun-2023,37679.13
1015,08-02-2023,Charlie,East,2669.81,23,Electronics,2644.77,2684.83,New,0.24,Cash,Online,East-Charlie,Feb-2023,-15864.71
1031,23-03-2023,Eve,East,433.4,32,Clothing,3351.33,3711.47,New,0.16,Cash,Retail,East-Eve,Mar-2023,-62234.56
1001,22-12-2023,David,West,8803.94,45,Clothing,1372.36,1687.83,New,0.02,Credit Card,Online,West-David,Dec-2023,-16474.2
1054,15-09-2023,Bob,South,2509.63,16,Electronics,4557.79,5043.36,Returning,0.14,Credit Card,Retail,South-Bob,Sep-2023,-27740.64
1003,25-07-2023,Eve,West,5617.64,5,Food,2206.58,2490.47,New,0.28,Cash,Online,West-Eve,Jul-2023,34099.1
1016,18-03-2023,David,South,485.9,4,Food,688.98,863.81,New,0.27,Credit Card,Retail,South-David,Mar-2023,42247.08
1087,12-01-2023,Charlie,North,6701.79,21,Food,3724.38,3988.7,New,0.03,Bank Transfer,Retail,North-Charlie,Jan-2023,-33273.98
1057,22-10-2023,Eve,South,3297.97,40,Clothing,3233.37,3723.21,New,0.22,Bank Transfer,Retail,South-Eve,Oct-2023,-84113.8
1075,12-08-2023,David,East,8989.4,14,Furniture,1612.93,1964.15,Returning,0.24,Bank Transfer,Retail,East-David,Aug-2023,22568.98
1012,13-01-2023,Alice,East,8892.37,39,Furniture,3126.52,3465.79,New,0.08,Cash,Online,East-Alice,Jan-2023,-76995.28
1074,15-02-2023,Alice,South,3320.38,31,Furniture,1138.32,1266.25,Returning,0.14,Cash,Retail,South-Alice,Feb-2023,9684.08
1096,04-06-2023,Bob,South,9019.51,14,Furniture,2251.95,2626.32,Returning,0.21,Credit Card,Online,South-Bob,Jun-2023,13553.7
1016,23-04-2023,David,South,9961.96,6,Furniture,4502.09,4879.72,New,0.13,Credit Card,Online,South-David,Apr-2023,18026.46
1072,21-08-2023,Alice,West,8271.62,12,Clothing,710.99,876.46,Returning,0.03,Credit Card,Online,West-Alice,Aug-2023,36627.12
1076,17-01-2023,Charlie,South,8464.23,16,Clothing,1964.15,2211.17,Returning,0.21,Bank Transfer,Online,South-Charlie,Jan-2023,13516.6
1024,26-12-2023,David,North,2565.19,17,Furniture,4114.66,4269.02,Returning,0.27,Bank Transfer,Retail,North-David,Dec-2023,-24663.22
1028,11-08-2023,Charlie,West,5809.35,45,Clothing,4848.98,4985.75,Returning,0.2,Bank Transfer,Online,West-Charlie,Aug-2023,-173055.1
1008,20-12-2023,Charlie,West,765.83,23,Clothing,2296.93,2319.62,Returning,0.23,Bank Transfer,Retail,West-Charlie,Dec-2023,-7549.39
1092,07-07-2023,Alice,South,1039.69,14,Furniture,2559.65,2709.4,Returning,0.11,Credit Card,Retail,South-Alice,Jul-2023,9278.9
1036,10-12-2023,David,North,9989.04,7,Food,2882.25,3163.7,Returning,0.05,Cash,Retail,North-David,Dec-2023,25094.25
1090,31-12-2023,Eve,West,3333.73,46,Clothing,4665.12,4675.9,New,0.19,Cash,Retail,West-Eve,Dec-2023,-169304.52
1008,12-06-2023,Alice,East,7507.02,32,Food,4298.12,4446.9,New,0.1,Bank Transfer,Online,East-Alice,Jun-2023,-92450.84
1058,22-11-2023,Alice,West,8085.98,15,Clothing,894.48,1336.37,Returning,0.26,Cash,Retail,West-Alice,Nov-2023,31834.8
1060,15-03-2023,David,South,8594.43,44,Clothing,2211.95,2512.84,Returning,0.04,Cash,Online,South-David,Mar-2023,-52325.8
1050,21-08-2023,David,North,9976.52,17,Furniture,2346.8,2654.65,New,0.13,Cash,Retail,North-David,Aug-2023,5263.4
1028,12-08-2023,Charlie,South,2490.82,41,Clothing,3956.03,4163.68,New,0.12,Bank Transfer,Retail,South-Charlie,Aug-2023,-117047.23
1092,15-11-2023,David,East,499.47,47,Electronics,3034.32,3375.79,New,0.28,Credit Card,Online,East-David,Nov-2023,-97368.04
1041,01-03-2023,Charlie,East,4170.8,44,Electronics,3288.39,3391.46,New,0.05,Credit Card,Retail,East-Charlie,Mar-2023,-99703.16
1100,01-12-2023,Alice,East,1387.8,34,Furniture,4991.09,5402.28,Returning,0,Cash,Retail,East-Alice,Dec-2023,-124436.06
1064,10-08-2023,Bob,South,322.02,5,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,South-Bob,Aug-2023,43042.75
1027,06-02-2023,Eve,West,3668.23,45,Food,1153.9,1485.34,New,0.25,Credit Card,Retail,West-Eve,Feb-2023,-6962.5
1063,05-10-2023,Alice,South,7859.01,27,Food,2069.08,2246.24,New,0.06,Bank Transfer,Retail,South-Alice,Oct-2023,-10661.16
1017,15-07-2023,David,North,5705.19,23,Electronics,1771.52,2147.8,New,0.07,Bank Transfer,Online,North-David,Jul-2023,4377.04
1073,18-12-2023,Eve,West,3196.5,40,Food,157.15,436.53,New,0.04,Cash,Retail,West-Eve,Dec-2023,38992
1033,30-08-2023,Bob,East,6577.99,14,Food,504.3,735.95,Returning,0.21,Cash,Retail,East-Bob,Aug-2023,38107.8
1084,20-11-2023,Bob,South,2396.98,15,Furniture,3420.72,3513.74,New,0.02,Cash,Online,South-Bob,Nov-2023,-6060.8
1077,07-08-2023,Charlie,East,242.38,43,Food,4402.66,4724.7,New,0.1,Bank Transfer,Retail,East-Charlie,Aug-2023,-144169.38
1092,11-07-2023,Eve,East,7667.1,33,Electronics,2595.42,3083.06,New,0.08,Credit Card,Online,East-Eve,Jul-2023,-40530.86
